3/11/25,82840.24
3/10/25,78794.69
3/9/25,80771.68
3/8/25,86159.9
3/7/25,86832.99
3/6/25,90056.86
3/5/25,90614.42
3/4/25,87322.12
3/3/25,86286.03
3/2/25,94233.81
3/1/25,86006.06
2/28/25,84501.01
2/27/25,84813.78
2/26/25,84000
2/25/25,88797.34
2/24/25,91453.66
2/23/25,96247.99
2/22/25,96551.04
2/21/25,96161.18
2/20/25,98386.99
2/19/25,96559.3
2/18/25,95532.97
2/17/25,95811.35
2/16/25,96126.98
2/15/25,97551.71
2/14/25,97483.36
2/13/25,96551.64
2/12/25,97799.93
2/11/25,95783.6
2/10/25,97372.05
2/9/25,96515.22
2/8/25,96544.97
2/7/25,96503.93
2/6/25,96586.85
2/5/25,96594.39
2/4/25,98027.99
2/3/25,101371
2/2/25,97584.89
2/1/25,100649
1/31/25,102391
1/30/25,104793
1/29/25,103705
1/28/25,101344
1/27/25,101986
1/26/25,102623
1/25/25,104816
1/24/25,104811
1/23/25,104039
1/22/25,103720
1/21/25,106198
1/20/25,101926
1/19/25,101378
1/18/25,104415
1/17/25,104119
1/16/25,100050
1/15/25,100280
1/14/25,96624.15
1/13/25,94474.29
1/12/25,94489.93
1/11/25,94595.97
1/10/25,94749.98
1/9/25,92406.11
1/8/25,95059.96
1/7/25,96916.64
1/6/25,102222
1/5/25,98394.57
1/4/25,98259.43
1/3/25,98126.64
1/2/25,96949.18
1/1/25,94610.14
12/31/24,93647.01
12/30/24,92811.03
12/29/24,93659.56
12/28/24,95204.07
12/27/24,94452.57
12/26/24,95830.42
12/25/24,99436
12/24/24,98805.9
12/23/24,94748.02
12/22/24,95136.87
12/21/24,97253.03
12/20/24,97691.36
12/19/24,97874.66
12/18/24,100368
12/17/24,106052
12/16/24,106010
12/15/24,104621
12/14/24,101364
12/13/24,101371
12/12/24,100041
12/11/24,101074
12/10/24,96628.01
12/9/24,97422.43
12/8/24,101215
12/7/24,99699.99
12/6/24,99798.48
12/5/24,97013.92
12/4/24,98730.99
12/3/24,95970.93
12/2/24,95807.6
12/1/24,97236.3
11/30/24,96436.01
11/29/24,97383.7
11/28/24,95632.03
11/27/24,95899.86
11/26/24,91993.22
11/25/24,93079.67
11/24/24,97867.46
11/23/24,97628.02
11/22/24,98851.49
11/21/24,98425.93
11/20/24,94174.71
11/19/24,92119.47
11/18/24,90549.34
11/17/24,89763.59
11/16/24,90543.67
11/15/24,90949.94
11/14/24,87347.45
11/13/24,90300.02
11/12/24,88164.77
11/11/24,88627.98
11/10/24,80409.97
11/9/24,76615.99
11/8/24,76544.78
11/7/24,75919.31
11/6/24,75567.57
11/5/24,69348.54
11/4/24,67792.92
11/3/24,68832.86
11/2/24,69319.96
11/1/24,69531.96
10/31/24,70340.01
10/30/24,72359.86
10/29/24,72782.82
10/28/24,69892.45
10/27/24,68029.34
10/26/24,67102.01
10/25/24,66637.8
10/24/24,68234.05
10/23/24,66745.54
10/22/24,67393.99
10/21/24,67440.04
10/20/24,68987.76
10/19/24,68394.04
10/18/24,68465.29
10/17/24,67363.67
10/16/24,67657.43
10/15/24,66984.04
10/14/24,66085.97
10/13/24,62806.34
10/12/24,63216.04
10/11/24,62410.61
10/10/24,60260.02
10/9/24,60647.99
10/8/24,62215.97
10/7/24,62300.75
10/6/24,62823.43
10/5/24,62084
10/4/24,62110.02
10/3/24,60776.01
10/2/24,60670.03
10/1/24,60888.04
9/30/24,63290
9/29/24,65668.25
9/28/24,65923.99
9/27/24,65762.47
9/26/24,65142.08
9/25/24,63165.61
9/24/24,64335.62
9/23/24,63332.69
9/22/24,63575.97
9/21/24,63389.92
9/20/24,63102.03
9/19/24,62953.98
9/18/24,61449.14
9/17/24,60303.5
9/16/24,58229.2
9/15/24,59198.11
9/14/24,59987.93
9/13/24,60575.47
9/12/24,58116.05
9/11/24,57364.02
9/10/24,57627.99
9/9/24,57031.98
9/8/24,54823.96
9/7/24,54188.32
9/6/24,53922.68
9/5/24,56170.04
9/4/24,57984.05
9/3/24,57544.01
9/2/24,59127.62
9/1/24,57341.08
8/31/24,58965.98
8/30/24,59158
8/29/24,59348.98
8/28/24,59034.65
8/27/24,59503.05
8/26/24,62866.04
8/25/24,64279.03
8/24/24,64107.98
8/23/24,63979.97
8/22/24,60386.02
8/21/24,61109.99
8/20/24,59056.01
8/19/24,59562.71
8/18/24,58525.95
8/17/24,59420.03
8/16/24,58902.1
8/15/24,57600
8/14/24,58730.93
8/13/24,60565.01
8/12/24,59342.02
8/11/24,58819.99
8/10/24,60875.98
8/9/24,60848.51
8/8/24,61837.93
8/7/24,55024.11
8/6/24,55982.04
8/5/24,54006
8/4/24,58074.85
8/3/24,60760.03
8/2/24,61487.05
8/1/24,65409.83
7/31/24,64665.98
7/30/24,66244.03
7/29/24,66810.03
7/28/24,68234.91
7/27/24,68045.98
7/26/24,67914.02
7/25/24,65750.02
7/24/24,65412.03
7/23/24,65914.55
7/22/24,67587.97
7/21/24,68071.99
7/20/24,67182.45
7/19/24,66648.03
7/18/24,63966.13
7/17/24,64120.47
7/16/24,65119.1
7/15/24,64819.37
7/14/24,60946.02
7/13/24,59174.19
7/12/24,57899.96
7/11/24,57381.96
7/10/24,57719.47
7/9/24,57995.99
7/8/24,56681.81
7/7/24,55878.38
7/6/24,58232.99
7/5/24,56691.34
7/4/24,57142
7/3/24,60294.75
7/2/24,62127.95
7/1/24,62889.92
6/30/24,62849.53
6/29/24,60964.17
6/28/24,60427.86
6/27/24,61646.05
6/26/24,60761.24
6/25/24,61789.98
6/24/24,60382.81
6/23/24,63290.43
6/22/24,64272.8
6/21/24,64097.29
6/20/24,64881.08
6/19/24,64950.06
6/18/24,65098.92
6/17/24,66491.14
6/16/24,66661.05
6/15/24,66198.06
6/14/24,66052.46
6/13/24,66771.55
6/12/24,68270.22
6/11/24,67345.04
6/10/24,69519.27
6/9/24,69657.34
6/8/24,69316.65
6/7/24,69375.8
6/6/24,70783.1
6/5/24,71131.93
6/4/24,70599
6/3/24,68808.7
6/2/24,67781.47
6/1/24,67747.95
5/31/24,67576.21
5/30/24,68375.98
5/29/24,67665.53
5/28/24,68397.44
5/27/24,69446.22
5/26/24,68552.6
5/25/24,69264.99
5/24/24,68534.95
5/23/24,67923.97
5/22/24,69224.99
5/21/24,70104.4
5/20/24,71418.17
5/19/24,66347.05
5/18/24,66914.58
5/17/24,67004.04
5/16/24,65249.97
5/15/24,66247.62
5/14/24,61602.22
5/13/24,62917.18
5/12/24,61549.96
5/11/24,60784.24
5/10/24,60887.95
5/9/24,63110.01
5/8/24,61220.05
5/7/24,62380.43
5/6/24,63197.19
5/5/24,64040.05
5/4/24,63880.04
5/3/24,62799.97
5/2/24,59134.5
5/1/24,58266.04
4/30/24,60761.95
4/29/24,63817.97
4/28/24,63059.25
4/27/24,63483.13
4/26/24,63806.23
4/25/24,64495.27
4/24/24,64291.07
4/23/24,66386.61
4/22/24,66818.89
4/21/24,64896.87
4/20/24,64857.99
4/19/24,63965.95
4/18/24,63418
4/17/24,61309.97
4/16/24,63679.78
4/15/24,63496.91
4/14/24,65582.95
4/13/24,64255.94
4/12/24,67208.21
4/11/24,70112.05
4/10/24,70513.6
4/9/24,69198.22
4/8/24,71631.77
4/7/24,69388.74
4/6/24,68904.86
4/5/24,67928.77
4/4/24,68461.23
4/3/24,66074.16
4/2/24,65448.35
4/1/24,69731.26
3/31/24,71216.98
3/30/24,69674.78
3/29/24,69850.52
3/28/24,70702.74
3/27/24,69529.85
3/26/24,70059.97
3/25/24,69901.99
3/24/24,67246.83
3/23/24,64238.03
3/22/24,63567.63
3/21/24,65476.17
3/20/24,67854.02
3/19/24,61981.15
3/18/24,67711.55
3/17/24,68650.08
3/16/24,65286.52
3/15/24,69532.18
3/14/24,71432.39
3/13/24,73087.95
3/12/24,71473.86
3/11/24,72094.44
3/10/24,68949.74
3/9/24,68513.59
3/8/24,68202.87
3/7/24,66903.82
3/6/24,66137.13
3/5/24,63971.07
3/4/24,68208.36
3/3/24,63099.99
3/2/24,62004.02
3/1/24,62481.07
2/29/24,61256.01
2/28/24,62497.28
2/27/24,57029.24
2/26/24,54454.91
2/25/24,51743.97
2/24/24,51549.1
2/23/24,50830.04
2/22/24,51339.49
2/21/24,51833
2/20/24,52278.15
2/19/24,51739.37
2/18/24,52119.06
2/17/24,51673.99
2/16/24,52121.96
2/15/24,51888.33
2/14/24,51819.74
2/13/24,49741.98
2/12/24,50017.36
2/11/24,48269.68
2/10/24,47760.23
2/9/24,47093.93
2/8/24,45315.99
2/7/24,44328.04
2/6/24,43105.15
2/5/24,42713.66
2/4/24,42609.98
2/3/24,42970.67
2/2/24,43189.15
2/1/24,43069.45
1/31/24,42611.24
1/30/24,42915.56
1/29/24,43269.41
1/28/24,42018.7
1/27/24,42112.7
1/26/24,41866.1
1/25/24,39929.16
1/24/24,40145.83
1/23/24,39873.77
1/22/24,39516.98
1/21/24,41549.91
1/20/24,41668.99
1/19/24,41627.16
1/18/24,41296.92
1/17/24,42764.71
1/16/24,43137.2
1/15/24,42611.43
1/14/24,41737.9
1/13/24,42840.02
1/12/24,42896.05
1/11/24,46356.96
1/10/24,46564.21
1/9/24,46082.08
1/8/24,46900.01
1/7/24,43850.46
1/6/24,43941.78
1/5/24,44112.11
1/4/24,44188.15
1/3/24,42818.03
1/2/24,44957.63
1/1/24,44122.03
12/31/23,42224.09
12/30/23,42198.85
12/29/23,42057.41
12/28/23,42592.06
12/27/23,43384.25
12/26/23,42519.8
12/25/23,43613.88
12/24/23,43017.9
12/23/23,43727.32
12/22/23,43948.89
12/21/23,43849.41
12/20/23,43645.95
12/19/23,42300.16
12/18/23,42666.06
12/17/23,41448.75
12/16/23,42244.61
12/15/23,41953.42
12/14/23,43004.17
12/13/23,42906.87
12/12/23,41512.61
12/11/23,41221.12
12/10/23,43762.68
12/9/23,43701.25
12/8/23,44199.33
12/7/23,43249.99
12/6/23,43714.53
12/5/23,44085.68
12/4/23,41995.8
12/3/23,39941.07
12/2/23,39460
12/1/23,38658.06
11/30/23,37715.02
11/29/23,37808.01
11/28/23,37776.89
11/27/23,37268.83
11/26/23,37478.11
11/25/23,37785.84
11/24/23,37710.8
11/23/23,37294.4
11/22/23,37448.77
11/21/23,35942.19
11/20/23,37465.89
11/19/23,37388.51
11/18/23,36559.41
11/17/23,36514.01
11/16/23,36223.54
11/15/23,37863.66
11/14/23,35540.04
11/13/23,36531.68
11/12/23,37035.03
11/11/23,37082.17
11/10/23,37321.14
11/9/23,36775.23
11/8/23,35680.29
11/7/23,35423.24
11/6/23,35019.43
11/5/23,35022.44
11/4/23,35019.68
11/3/23,34730.03
11/2/23,34918.05
11/1/23,35428.26
10/31/23,34650.03
10/30/23,34486.77
10/29/23,34535.58
10/28/23,34088.4
10/27/23,33910.02
10/26/23,34148.86
10/25/23,34464.23
10/24/23,33856
10/23/23,32941.46
10/22/23,29965.01
10/21/23,29894.16
10/20/23,29665.02
10/19/23,28695.97
10/18/23,28322.73
10/17/23,28407.42
10/16/23,28502.1
10/15/23,27146.62
10/14/23,26858.7
10/13/23,26841.72
10/12/23,26738.45
10/11/23,26844.46
10/10/23,27390.34
10/9/23,27584.1
10/8/23,27932.44
10/7/23,27958.62
10/6/23,27933
10/5/23,27422.6
10/4/23,27778.6
10/3/23,27419.23
10/2/23,27609.13
10/1/23,27978.1
9/30/23,26967.11
9/29/23,26910.69
9/28/23,27020.31
9/27/23,26368.04
9/26/23,26217.38
9/25/23,26308.45
9/24/23,26254.11
9/23/23,26580.66
9/22/23,26577.61
9/21/23,26556.98
9/20/23,27121.84
9/19/23,27211.2
9/18/23,26738.74
9/17/23,26531.4
9/16/23,26553.13
9/15/23,26627.69
9/14/23,26528.22
9/13/23,26222.02
9/12/23,25854.29
9/11/23,25143.63
9/10/23,25841.65
9/9/23,25893.13
9/8/23,25910.51
9/7/23,26200.96
9/6/23,25771.63
9/5/23,25788.7
9/4/23,25824.15
9/3/23,25980.6
9/2/23,25856.93
9/1/23,25816.57
8/31/23,25936.45
8/30/23,27316.23
8/29/23,27718.23
8/28/23,26127.89
8/27/23,26088.38
8/26/23,26021.02
8/25/23,26058.22
8/24/23,26141.53
8/23/23,26417.4
8/22/23,26048.09
8/21/23,26123.45
8/20/23,26180
8/19/23,26090.63
8/18/23,26058.26
8/17/23,26610.04
8/16/23,28736.49
8/15/23,29200.8
8/14/23,29430.95
8/13/23,29285.11
8/12/23,29430.07
8/11/23,29426.01
8/10/23,29455.74
8/9/23,29596.9
8/8/23,29766.72
8/7/23,29206.01
8/6/23,29086.65
8/5/23,29074.55
8/4/23,29113.38
8/3/23,29198.33
8/2/23,29151.7
8/1/23,29629.24
7/31/23,29225.93
7/30/23,29273.9
7/29/23,29356.22
7/28/23,29318.62
7/27/23,29209.65
7/26/23,29349.52
7/25/23,29242.03
7/24/23,29186.08
7/23/23,30060.75
7/22/23,29747.98
7/21/23,29907.92
7/20/23,29796.85
7/19/23,29932.56
7/18/23,29845.47
7/17/23,30158.01
7/16/23,30221.07
7/15/23,30275.68
7/14/23,30305.65
7/13/23,31446.3
7/12/23,30383.85
7/11/23,30621.56
7/10/23,30398.1
7/9/23,30164.49
7/8/23,30269.02
7/7/23,30320.04
7/6/23,29970.05
7/5/23,30502.92
7/4/23,30771.96
7/3/23,31154.04
7/2/23,30623.76
7/1/23,30589.05
6/30/23,30492.03
6/29/23,30459.1
6/28/23,30084.01
6/27/23,30709.78
6/26/23,30273.8
6/25/23,30457.7
6/24/23,30540.55
6/23/23,30605.59
6/22/23,29903.56
6/21/23,30059.71
6/20/23,28371.02
6/19/23,26781.82
6/18/23,26339.43
6/17/23,26520.01
6/16/23,26342.59
6/15/23,25585.43
6/14/23,25119.91
6/13/23,25910.03
6/12/23,25887.59
6/11/23,25920.86
6/10/23,25842.84
6/9/23,26489.46
6/8/23,26493.46
6/7/23,26359.59
6/6/23,27200.04
6/5/23,25730.52
6/4/23,27104.41
6/3/23,27060.8
6/2/23,27232.85
6/1/23,26806.98
5/31/23,27225.77
5/30/23,27682.8
5/29/23,27742.37
5/28/23,28100.31
5/27/23,26850.79
5/26/23,26703.21
5/25/23,26474.02
5/24/23,26336.63
5/23/23,27222.75
5/22/23,26851.39
5/21/23,26751.47
5/20/23,27110.53
5/19/23,26866.88
5/18/23,26837.94
5/17/23,27402.68
5/16/23,27025.77
5/15/23,27192.17
5/14/23,26906.17
5/13/23,26789.06
5/12/23,26791.96
5/11/23,27002.28
5/10/23,27624.54
5/9/23,27636.66
5/8/23,27692.99
5/7/23,28443.05
5/6/23,28864.28
5/5/23,29529.67
5/4/23,28820.66
5/3/23,28998.8
5/2/23,28639.58
5/1/23,28084.46
4/30/23,29310.54
4/29/23,29216.77
4/28/23,29327.11
4/27/23,29467.27
4/26/23,28376.59
4/25/23,28326.83
4/24/23,27529.2
4/23/23,27588.57
4/22/23,27820.65
4/21/23,27274.5
4/20/23,28267.17
4/19/23,28804.98
4/18/23,30366.57
4/17/23,29413.96
4/16/23,30304.87458
4/15/23,30297.83114
4/14/23,30478.2924
4/13/23,30359.5812
4/12/23,29877.41774
4/11/23,30230.0732
4/10/23,29609.8284
4/9/23,28321.8616
4/8/23,27934.0372
4/7/23,27902.2577
4/6/23,28019.7398
4/5/23,28176.3891
4/4/23,28149.6814
4/3/23,27761.45867
4/2/23,28188.1801
4/1/23,28464.81402
3/31/23,28467.19663
3/30/23,28031.5952
3/29/23,28370.7692
3/28/23,27259.2207
3/27/23,27157.5701
3/26/23,27983.58903
3/25/23,27464.6126
3/24/23,27415.93409
3/23/23,28318.2186
3/22/23,27273.8081
3/21/23,28119.54921
3/20/23,27688.0737
3/19/23,27911.812
3/18/23,26891.62797
3/17/23,27310.1766
3/16/23,25011.182
3/15/23,24276.66589
3/14/23,24694.6951
3/13/23,24063.56245
3/12/23,21952.79781
3/11/23,20494.9368
3/10/23,20133.73982
3/9/23,20355.8604
3/8/23,21692.94463
3/7/23,22195.0144
3/6/23,22409.4946
3/5/23,22434.9936
3/4/23,22339.03801
3/3/23,22333.7667
3/2/23,23465.2689
3/1/23,23659.4001
2/28/23,23139.07679
2/27/23,23508.2647
2/26/23,23531.2037
2/25/23,23170.0132
2/24/23,23197.7565
2/23/23,23949.1025
2/22/23,24192.9805
2/21/23,24426.1719
2/20/23,24797.2219
2/19/23,24332.2815
2/18/23,24644.0369
2/17/23,24558.3155
2/16/23,23531.7304
2/15/23,24324.46403
2/14/23,22200.0306
2/13/23,21810.99049
2/12/23,21753.75323
2/11/23,21865.7753
2/10/23,21648.2846
2/9/23,21799.18211
2/8/23,22949.2132
2/7/23,23261.2186
2/6/23,22747.465
2/5/23,22938.18469
2/4/23,23315.8076
2/3/23,23429.76
2/2/23,23484.9488
2/1/23,23706.0643
1/31/23,23153.2004
1/30/23,22814.4792
1/29/23,23775.9829
1/28/23,23007.4396
1/27/23,23051.2708
1/26/23,23007.8352
1/25/23,23125.7229
1/24/23,22614.65844
1/23/23,22944.9201
1/22/23,22723.9532
1/21/23,22751.6074
1/20/23,22665.7507
1/19/23,21082.0582
1/18/23,20686.51042
1/17/23,21157.18961
1/16/23,21171.04828
1/15/23,20856.05839
1/14/23,20983.9756
1/13/23,19913.72947
1/12/23,18858.6646
1/11/23,17939.3625
1/10/23,17435.75165
1/9/23,17194.77873
1/8/23,17070.57451
1/7/23,16944.5396
1/6/23,16953.97207
1/5/23,16828.8464
1/4/23,16857.28271
1/3/23,16675.90904
1/2/23,16677.44994
1/1/23,16607.06946
12/31/22,16538.3479
12/30/22,16603.75195
12/29/22,16641.44486
12/28/22,16549.98327
12/27/22,16706.45971
12/26/22,16908.94843
12/25/22,16829.9184
12/24/22,16833.8821
12/23/22,16780.46368
12/22/22,16822.06214
12/21/22,16806.4165
12/20/22,16902.54219
12/19/22,16424.79671
12/18/22,16750.76581
12/17/22,16785.8923
12/16/22,16608.4932
12/15/22,17339.45827
12/14/22,17799.16897
12/13/22,17766.35055
12/12/22,17220.81454
12/11/22,17091.91654
12/10/22,17114.34059
12/9/22,17123.38673
12/8/22,17254.8416
12/7/22,16838.04747
12/6/22,17088.37612
12/5/22,16959.33606
12/4/22,17130.16533
12/3/22,16903.72363
12/2/22,17088.4265
12/1/22,16956.1893
11/30/22,17188.63468
11/29/22,16436.1924
11/28/22,16212.40325
11/27/22,16432.36462
11/26/22,16461.19452
11/25/22,16511.91128
11/24/22,16597.7313
11/23/22,16615.2292
11/22/22,16174.9574
11/21/22,15779.9717
11/20/22,16291.4477
11/19/22,16715.83859
11/18/22,16711.14178
11/17/22,16690.88953
11/16/22,16673.50771
11/15/22,16894.9265
11/14/22,16630.63746
11/13/22,16349.9976
11/12/22,16802.1943
11/11/22,17104.1984
11/10/22,17590.41467
11/9/22,15789.34242
11/8/22,18528.52093
11/7/22,20591.7459
11/6/22,20913.0539
11/5/22,21281.5851
11/4/22,21156.078
11/3/22,20208.59651
11/2/22,20151.52308
11/1/22,20481.5549
10/31/22,20504.46023
10/30/22,20621.7479
10/29/22,20811.98837
10/28/22,20608.2579
10/27/22,20283.97975
10/26/22,20754.02397
10/25/22,20110.87556
10/24/22,19335.3937
10/23/22,19548.7249
10/22/22,19202.85297
10/21/22,19166.3286
10/20/22,19042.9309
10/19/22,19124.9892
10/18/22,19351.0697
10/17/22,19558.1117
10/16/22,19259.62065
10/15/22,19054.8847
10/14/22,19191.0274
10/13/22,19380.6893
10/12/22,19157.97735
10/11/22,19045.5416
10/10/22,19135.37402
10/9/22,19436.3351
10/8/22,19401.0105
10/7/22,19533.02825
10/6/22,19948.2219
10/5/22,20168.6041
10/4/22,20339.726
10/3/22,19610.3879
10/2/22,19035.34988
10/1/22,19305.1719
9/30/22,19449.60774
9/29/22,19593.33746
9/28/22,19399.48878
9/27/22,19098.47982
9/26/22,19238.7536
9/25/22,18814.0516
9/24/22,18931.73411
9/23/22,19245.96942
9/22/22,19429.13269
9/21/22,18501.82049
9/20/22,18873.2005
9/19/22,19576.6372
9/18/22,19393.59391
9/17/22,20123.64055
9/16/22,19756.26819
9/15/22,19662.3883
9/14/22,20251.71983
9/13/22,20172.39246
9/12/22,22387.93863
9/11/22,21789.45241
9/10/22,21661.704
9/9/22,21370.64087
9/8/22,19318.4204
9/7/22,19275.30356
9/6/22,18812.06104
9/5/22,19808.09596
9/4/22,19975.3081
9/3/22,19834.79562
9/2/22,19927.5466
9/1/22,20145.5884
8/31/22,20046.9471
8/30/22,19768.0653
8/29/22,20280.87118
8/28/22,19606.7351
8/27/22,20050.5705
8/26/22,20215.51485
8/25/22,21591.28483
8/24/22,21378.10481
8/23/22,21516.13082
8/22/22,21418.635
8/21/22,21515.70635
8/20/22,21163.4085
8/19/22,20840.72427
8/18/22,23206.1852
8/17/22,23311.75915
8/16/22,23889.74606
8/15/22,24146.6057
8/14/22,24323.00217
8/13/22,24427.97318
8/12/22,24395.938
8/11/22,23928.9778
8/10/22,23940.2045
8/9/22,23158.6991
8/8/22,23792.955
8/7/22,23170.70242
8/6/22,22938.3603
8/5/22,23225.78975
8/4/22,22635.52
8/3/22,22812.3048
8/2/22,22963.82554
8/1/22,23311.59284
7/31/22,23314.4296
7/30/22,23642.24323
7/29/22,23746.2734
7/28/22,23847.01344
7/27/22,22943.12042
7/26/22,21206.71524
7/25/22,21340.4673
7/24/22,22600.78471
7/23/22,22471.3157
7/22/22,22701.085
7/21/22,23180.0875
7/20/22,23244.5742
7/19/22,23407.3451
7/18/22,22440.03658
7/17/22,20769.40226
7/16/22,21192.11367
7/15/22,20831.31137
7/14/22,20587.5358
7/13/22,20187.1528
7/12/22,19313.26076
7/11/22,19992.29457
7/10/22,20857.65584
7/9/22,21592.74175
7/8/22,21801.08221
7/7/22,21647.16593
7/6/22,20557.53555
7/5/22,20185.96233
7/4/22,20255.6454
7/3/22,19310.0755
7/2/22,19246.50949
7/1/22,19336.10444
6/30/22,19816.74636
6/29/22,20101.12
6/28/22,20293.4508
6/27/22,20732.9834
6/26/22,21029.2163
6/25/22,21499.97104
6/24/22,21279.53233
6/23/22,21075.1688
6/22/22,19976.05359
6/21/22,20739.94339
6/20/22,20672.8011
6/19/22,20554.9027
6/18/22,19007.5031
6/17/22,20468.2145
6/16/22,20383.6889
6/15/22,22490.59073
6/14/22,22209.515
6/13/22,22509.0994
6/12/22,26704.72936
6/11/22,28399.9749
6/10/22,29082.53195
6/9/22,30111.70675
6/8/22,30204.54858
6/7/22,31193.0692
6/6/22,31367.4226
6/5/22,29909.21037
6/4/22,29840.07522
6/3/22,29717.55805
6/2/22,30441.46505
6/1/22,29789.42113
5/31/22,31852.83438
5/30/22,31720.0295
5/29/22,29445.7241
5/28/22,29047.06027
5/27/22,28606.47447
5/26/22,29353.61926
5/25/22,29557.53374
5/24/22,29674.1123
5/23/22,29114.08113
5/22/22,30366.04222
5/21/22,29449.98556
5/20/22,29234.03291
5/19/22,30376.33148
5/18/22,28760.1539
5/17/22,30452.62433
5/16/22,29880.54816
5/15/22,31333.76562
5/14/22,30123.7756
5/13/22,29250.004
5/12/22,29130.0386
5/11/22,28984.5358
5/10/22,31024.7033
5/9/22,30363.86562
5/8/22,33933.54281
5/7/22,35552.564
